kind,is_rep,variant,band,i,j,pair,dt_days,phase_days,hrsn_cc,das_cc,z_lo,z_hi,dvv,err,n,rms,dvv_edge,tau_s
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,400.0,600.0,0.08640768167587488,0.4750615573876312,6,0.01276831898294735,,0.06509885812265248
control,False,main,5-20,110,201,2025-03-22/2026-01-15,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,600.0,850.0,0.06716667565518444,0.13435478690417874,26,0.006895407648403743,,0.06191701608881667
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2.0,75.0,,,4,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,75.0,250.0,,,3,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,250.0,550.0,,,2,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,550.0,850.0,,,0,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2.0,25.0,,,0,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,25.0,50.0,,,3,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,50.0,100.0,,,1,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,100.0,200.0,,,3,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,200.0,400.0,,,0,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,400.0,600.0,,,2,,,
control,False,main,5-30,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,600.0,850.0,,,0,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2.0,75.0,,,2,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,75.0,250.0,,,1,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,250.0,550.0,,,3,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,550.0,850.0,0.45701122731653765,0.2131727455995224,11,0.008649600455867872,,0.07761748272974536
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2.0,25.0,,,0,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,25.0,50.0,,,1,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,50.0,100.0,,,1,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,100.0,200.0,,,1,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,200.0,400.0,,,3,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,400.0,600.0,,,0,,,
control,False,main,5-20,61,172,2025-01-10/2025-06-21,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,600.0,850.0,0.45701122731653765,0.2131727455995224,11,0.008649600455867872,,0.06191701608881667
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2.0,75.0,,,0,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,75.0,250.0,0.13605833726116154,0.21683147759010768,8,0.004829905907210887,,0.052763774591917764
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,250.0,550.0,,,2,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,550.0,850.0,-0.03152177495702361,0.8887528572327176,6,0.004098850753935936,,0.07761748272974536
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2.0,25.0,,,0,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,25.0,50.0,,,0,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,50.0,100.0,,,1,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,100.0,200.0,,,5,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,200.0,400.0,,,3,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,400.0,600.0,,,3,,,
control,False,main,5-30,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,600.0,850.0,,,4,,,
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2.0,75.0,,,2,,,
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,75.0,250.0,0.15455366737232348,0.17241794143618464,10,0.008076833080836288,,0.052763774591917764
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,250.0,550.0,0.21400276873420762,0.12028696761593823,14,0.009755465932209231,0.2011711173847296,0.09785539564309136
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,550.0,850.0,0.19826911879111953,0.10978108547986451,9,0.006655578829639296,,0.07761748272974536
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2.0,25.0,,,2,,,
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,25.0,50.0,,,0,,,
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,50.0,100.0,,,0,,,
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,100.0,200.0,0.054966392050084856,0.7738216816178428,8,0.00854653283887563,,0.03317922861328666
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,200.0,400.0,-0.08324943877747888,0.22613616543145845,11,0.009151202983750112,,0.06090874428561975
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,400.0,600.0,-0.4298016849413608,0.5574965652014775,8,0.011174115030996589,,0.06509885812265248
control,False,main,5-20,0,59,2024-05-10/2025-01-07,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,600.0,850.0,0.35704414327329465,0.3440779887251061,6,0.0053364931633322525,,0.06191701608881667
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2.0,75.0,,,4,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,75.0,250.0,,,2,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,250.0,550.0,,,3,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,550.0,850.0,0.07279017985613741,0.4911458688660412,10,0.00966709297226639,,0.07761748272974536
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2.0,25.0,,,0,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,25.0,50.0,,,0,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,50.0,100.0,,,5,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,100.0,200.0,,,1,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,200.0,400.0,,,1,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,400.0,600.0,,,2,,,
control,False,main,5-30,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,600.0,850.0,0.07279017985613741,0.4911458688660412,10,0.00966709297226639,,0.06191701608881667
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2.0,75.0,,,2,,,
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,75.0,250.0,0.34758148581986337,3.646317413386678,10,0.0033415729375575985,,0.052763774591917764
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,250.0,550.0,-0.006655783520843238,0.08789704149098118,10,0.004646431343650275,,0.09785539564309136
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,550.0,850.0,-0.06943746494773743,0.1315486530183883,10,0.005398563687743594,-0.28697487085083195,0.07761748272974536
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2.0,25.0,,,0,,,
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,25.0,50.0,,,2,,,
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,50.0,100.0,,,1,,,
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,100.0,200.0,0.1238741975280695,0.40243697408976276,12,0.009569260920578682,-0.4018187828789552,0.03317922861328666
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,200.0,400.0,,,3,,,
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,400.0,600.0,-1.0677613608620975,0.38006714828872157,9,0.008125612178413986,,0.06509885812265248
control,False,main,5-20,31,53,2024-09-02/2024-12-29,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,600.0,850.0,-0.06943746494773743,0.1315486530183883,10,0.005398563687743594,,0.06191701608881667
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2.0,75.0,,,2,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,75.0,250.0,,,4,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,250.0,550.0,-1.9620467682163738,3.146130556615488,8,0.06926441338060314,,0.09785539564309136
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,550.0,850.0,,,4,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2.0,25.0,,,0,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,25.0,50.0,,,0,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,50.0,100.0,,,2,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,100.0,200.0,,,3,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,200.0,400.0,,,4,,,
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,400.0,600.0,-2.500972571139412,5.4747020099098815,7,0.09561516690026839,,0.06509885812265248
control,False,main,5-30,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,600.0,850.0,,,2,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2.0,75.0,,,2,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,75.0,250.0,,,3,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,250.0,550.0,0.0887161168458002,0.1789657727666261,10,0.00949553963752556,,0.09785539564309136
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,550.0,850.0,-0.03272449846125908,0.13194906068516823,17,0.011088716525516547,,0.07761748272974536
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2.0,25.0,,,0,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,25.0,50.0,,,0,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,50.0,100.0,,,3,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,100.0,200.0,,,2,,,
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,200.0,400.0,-0.19510333157761306,0.517816555238138,6,0.0030771016014887213,-0.16102750904209664,0.06090874428561975
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,400.0,600.0,-0.037995466020082205,0.26619058523071915,11,0.012358552171290008,-0.13890157078689452,0.06509885812265248
control,False,main,5-20,31,199,2024-09-02/2026-01-15,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,600.0,850.0,0.5889162377402806,0.27490053606196363,10,0.007790872169778331,,0.06191701608881667
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2.0,75.0,0.9483466229036708,5.362197725996237,7,0.01769759205883482,,0.06542062332082034
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,75.0,250.0,,,3,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,250.0,550.0,,,1,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,550.0,850.0,,,1,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2.0,25.0,,,1,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,25.0,50.0,,,1,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,50.0,100.0,,,5,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,100.0,200.0,,,3,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,200.0,400.0,,,1,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,400.0,600.0,,,0,,,
control,False,main,5-30,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,600.0,850.0,,,1,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2.0,75.0,-0.4485544858037202,0.6509961419658366,6,0.008120642683642973,,0.06542062332082034
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,75.0,250.0,,,5,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,250.0,550.0,0.04340519398552629,0.031341977602572665,47,0.004050631601107094,,0.09785539564309136
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,550.0,850.0,0.01691631592412292,0.024225837545435638,217,0.007949829758381313,0.05772964653959297,0.07761748272974536
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2.0,25.0,,,1,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,25.0,50.0,,,2,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,50.0,100.0,,,3,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,100.0,200.0,,,5,,,
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,200.0,400.0,0.9939676173852532,0.15519711213761112,18,0.0019685156570093958,-0.505489099555646,0.06090874428561975
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,400.0,600.0,-0.31515012268992665,0.04189660354411654,71,0.007787969918847877,0.3316596484981172,0.06509885812265248
control,False,main,5-20,120,173,2025-04-02/2025-06-26,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,600.0,850.0,0.061087792538922776,0.036623587548955595,178,0.008185496782235957,-0.011040519567747282,0.06191701608881667
control,False,main,5-30,76,105,2025-02-03/2025-03-04,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,2.0,75.0,,,0,,,
control,False,main,5-30,76,105,2025-02-03/2025-03-04,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,75.0,250.0,,,3,,,
control,False,main,5-30,76,105,2025-02-03/2025-03-04,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,250.0,550.0,,,1,,,
control,False,main,5-30,76,105,2025-02-03/2025-03-04,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,550.0,850.0,,,3,,,
control,False,main,5-30,76,105,2025-02-03/2025-03-04,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,2.0,25.0,,,0,,,
